entrez	symbol	length	CN10	CN11	CN12	CN13	CN14	CN1	CN15	CN16	CN2	CN3	CN4	CN5	CN6	CN7	CN8	CN9	CP10	CP11	CP12	CP13	CP14	CP1	CP15	CP16	CP17	CP18	CP19	CP20	CP21	CP22	CP23	CP24	CP2	CP3	CP4	CP5	CP6	CP7	CP8	CP9
51458	RHCG	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283761	LINC00928	2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374654	KIF7	4558	0	1	0	0	0	0	0	1	2	44	0	123	0	0	0	0	0	265	27	122	1	0	0	123	0	0	0	0	43	0	0	0	0	0	0	0	0	75	2	58
5346	PLIN1	2964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8800	PEX11A	2742	0	0	1	145	161	1	160	0	0	0	0	0	0	11	0	0	0	55	0	0	0	0	0	0	0	1	123	2	1	0	129	64	0	0	0	0	0	0	0	130
55897	MESP1	1162	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	ANPEP	3650	3034	3410	768	1083	751	780	1448	9	169	314	49	297	393	2460	2264	752	181	221	361	366	252	509	168	303	202	208	417	1	241	3	92	18	2	1	0	272	271	259	25	93
100526783	C15orf38-AP3S2	5429	114	20	449	268	358	56	326	1	43	1	13	36	1	37	132	0	391	546	1	851	279	406	17	229	482	2	472	0	247	210	192	385	0	1	145	260	4	240	89	727
100847059	MIR5094	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10239	AP3S2	712	0	0	3	0	4	2	9	0	0	0	0	0	0	0	1	0	0	15	0	3	5	18	0	4	4	0	11	0	4	5	1	6	0	0	1	7	0	4	3	18
100846993	MIR5009	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348110	ARPIN	6735	3	0	0	44	0	6	260	0	9	1	0	0	34	0	51	0	0	490	22	26	0	0	0	14	0	200	1	1	34	2	10	44	0	273	0	37	0	30	27	4
3418	IDH2	1856	313	977	1643	814	1258	316	897	1469	115	434	304	972	450	518	302	1581	1250	716	4	564	231	20	347	677	1297	0	5	427	342	1090	647	645	2	869	938	180	24	556	223	481
10519	CIB1	1308	274	1063	303	475	633	292	762	0	53	35	147	571	30	249	404	3	433	827	117	558	562	817	628	117	448	851	545	3	493	939	252	619	0	261	1350	937	131	380	364	582
23766	GABARAPL3	1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926895	CRTC3-AS1	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
374659	HDDC3	1120	55	114	0	0	52	0	0	0	5	0	12	167	1	61	60	0	0	144	0	223	216	0	45	64	23	0	0	0	55	133	67	180	0	438	0	477	114	14	91	1
9055	PRC1	3190	1	91	11	100	103	2	1	2	2	3	0	127	0	1	0	681	952	1099	227	0	1661	3	143	1407	5	878	1114	0	771	211	714	1336	0	392	1162	2520	38	1674	1196	2515
26276	VPS33B	2785	52	1	435	1	453	19	260	0	0	0	6	221	15	150	36	76	103	0	3	39	63	84	0	0	74	0	3	0	48	0	76	86	0	0	46	263	0	51	2	0
104613533	LOC104613533	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144604	LINC00930	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400451	FAM174B	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56963	RGMA	4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0
283682	LINC01579	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927112	LINC01581	3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400456	LINC01197	1378	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	22	0	0	0	24	0	0	0	0	8	8	0	0	0	0	0	0	0	0	7	0	0	0	0
644192	NR2F2-AS1	1836	122	183	1	17	21	25	63	1	0	71	9	0	9	19	43	0	0	16	133	19	48	108	0	0	149	59	5	0	44	1	69	29	0	0	164	116	252	19	0	49
100652749	SPATA8-AS1	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927286	LINC02254	1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927310	LOC101927310	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91948	LINC00923	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
101927332	LINC01582	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283777	FAM169B	3298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104472848	IRAIN	5356	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	7	0	0	0	0
145814	PGPEP1L	1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64927	TTC23	4228	114	3	301	0	38	3	0	0	12	0	0	53	11	1	0	0	478	180	1	0	0	0	1	1	0	107	74	0	29	0	126	152	0	0	347	264	0	91	55	85
145748	LYSMD4	2972	14	49	0	209	119	0	270	0	0	0	0	0	0	10	28	0	0	0	47	74	0	0	0	38	0	0	0	0	23	0	0	0	0	0	0	0	0	51	0	0
196968	DNM1P46	3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170691	ADAMTS17	6358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388182	SPATA41	3156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204219	CERS3	4327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441733	PRKXP1	11532	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1
55180	LINS1	2512	0	3	172	1	6	0	0	0	1	0	1	188	310	3	0	1	0	59	0	0	12	0	0	57	18	0	0	0	16	0	27	49	0	0	166	230	37	0	0	0
101927751	LOC101927751	7897	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	13	0	0	0	0	0	0	0	0	0
22856	CHSY1	4550	250	39	647	457	449	285	460	1	15	1	169	84	338	218	455	1015	440	133	38	283	68	0	5	162	269	321	457	3	155	2	313	217	1	0	198	212	129	248	228	25
55829	SELENOS	1999	318	246	616	469	434	117	425	1	102	109	51	411	2	222	629	2	654	381	99	351	722	258	498	442	272	137	587	1	743	285	799	247	1	1	338	882	185	400	589	624
6627	SNRPA1	1086	120	48	204	29	81	18	43	0	10	5	30	169	1	24	39	17	363	214	16	100	133	1	266	32	17	2	117	0	250	49	205	191	0	60	250	330	115	197	218	97
5046	PCSK6	6333	1	1	2	2	59	1	0	0	0	0	0	0	0	0	42	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507472	LOC100507472	2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80213	TM2D3	2159	341	111	385	232	117	99	94	0	18	216	92	241	0	2	149	32	657	119	35	28	327	2	387	180	264	5	324	0	149	1	331	447	1	1	690	826	0	288	109	200
123283	TARSL2	3294	94	0	11	0	0	33	0	0	0	2	0	0	0	2	6	0	117	32	0	0	0	192	27	0	109	9	27	0	15	0	1	1	0	0	0	0	0	48	1	0
100128108	LOC100128108	799	13	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	16	0	0	0	0	0	19	7	0	8	0	0	0	0	0	0	0	0	0	0	0
26682	OR4F4	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288486	DDX11L9	1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287029	DDX11L10	1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132169	WASIR2	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79622	SNRNP25	1086	203	200	207	181	53	88	241	3	34	3	27	245	1	103	21	653	0	367	5	231	302	949	98	42	159	643	352	2	549	96	297	722	4	297	521	442	2	239	148	744
4350	MPG	1396	418	513	1376	579	263	156	140	1	110	570	160	503	64	178	508	284	501	314	23	809	642	933	925	411	282	45	284	88	767	22	496	750	1	3	2058	729	372	378	569	368
3050	HBZ	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3042	HBM	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3040	HBA2	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3039	HBA1	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3049	HBQ1	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83986	FAM234A	3867	269	0	601	135	546	248	834	1	42	0	96	345	46	125	331	657	248	409	16	163	299	1220	466	372	414	0	435	1	30	855	215	148	94	1	503	202	730	81	321	700
398	ARHGDIG	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64714	PDIA2	1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100134368	LOC100134368	1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833	NME4	2067	166	222	391	77	115	167	274	703	68	317	64	227	82	67	57	203	860	399	61	539	203	542	172	322	669	685	536	1	229	280	192	304	2	921	560	465	1	275	45	127
26063	DECR2	1583	0	1	118	154	0	107	87	0	21	1	15	84	65	23	48	12	0	145	106	4	0	1	111	10	0	0	0	0	123	5	48	67	0	450	206	198	0	39	95	439
9727	RAB11FIP3	4448	63	77	8	0	0	1	6	0	2	0	5	3	10	0	0	8	3	31	1	0	40	0	0	0	0	0	8	0	3	18	0	4	0	5	122	5	0	0	1	0
6650	CAPN15	4744	6	37	106	5	0	4	0	0	4	0	0	0	0	0	24	0	111	35	4	6	12	0	30	9	0	11	3	0	10	0	0	55	1	0	1	1	80	1	18	0
100847028	MIR5587	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100423037	MIR3176	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146325	PRR35	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283948	NHLRC4	2106	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9091	PIGQ	2985	8	241	134	5	1	18	0	0	18	0	7	88	0	1	1	0	5	191	31	98	84	0	25	0	102	0	168	0	2	0	0	0	0	16	0	0	47	234	5	148
57799	RAB40C	2933	0	0	0	48	0	0	0	7	0	0	25	0	0	0	67	0	0	3	0	76	0	0	0	1	0	0	0	0	0	0	5	16	0	0	182	0	0	1	104	0
117166	WFIKKN1	1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84331	MCRIP2	1275	0	32	0	0	0	30	60	0	0	1	1	16	0	20	19	0	54	73	22	34	0	107	0	0	37	0	26	0	10	0	0	15	0	0	98	0	0	63	0	61
197335	WDR90	5541	35	1	8	0	1	0	134	0	0	0	1	0	1	1	20	355	1	142	275	7	89	0	0	58	76	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0
89941	RHOT2	2542	135	265	538	284	424	145	0	0	56	309	25	1	0	83	19	45	127	89	201	0	608	1	228	14	34	1	149	0	21	176	69	451	0	0	7	676	322	381	135	359
9028	RHBDL1	1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10273	STUB1	1695	56	26	0	0	0	14	48	0	0	0	22	20	0	3	15	0	5	76	1	126	114	105	107	43	10	0	71	123	59	31	0	74	0	181	163	68	0	47	50	259
79006	METRN	3267	40	6	398	0	0	0	0	8	0	22	2	0	0	3	11	0	1	0	160	0	0	250	0	37	0	73	0	0	4	10	20	0	0	135	1	0	1	6	13	61
65990	FAM173A	874	41	3	75	0	35	0	0	0	0	0	0	6	0	5	1	0	6	31	32	40	36	0	0	0	0	65	0	0	3	15	0	3	0	1	0	19	75	0	20	15
84264	HAGHL	1612	5	18	0	22	30	0	108	0	0	1	0	0	0	1	0	0	0	0	0	0	0	103	0	0	133	0	0	0	38	0	23	0	0	64	0	0	0	35	0	0
10232	MSLN	2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724032	MIR662	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63922	CHTF18	3090	0	41	0	1	0	12	0	0	0	0	0	0	0	1	0	346	3	79	220	0	0	0	0	0	0	30	201	0	64	0	0	36	0	1	183	0	0	27	35	158
388199	PRR25	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0
101929387	LMF1-AS1	1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30812	SOX8	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6755	SSTR5	2718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8912	CACNA1H	8088	125	49	70	19	52	12	2	0	24	98	9	55	140	0	22	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	30	0	0	0	0	0	0	6	0	0
7177	TPSAB1	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23430	TPSD1	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7329	UBE2I	3384	644	986	167	917	451	404	1189	798	85	145	311	642	10	495	881	0	1625	1576	53	596	616	191	1014	519	343	445	679	2	882	337	526	805	2	5	2464	2276	21	933	1062	234
8938	BAIAP3	5080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84572	GNPTG	1245	345	92	27	717	505	137	363	15	119	132	54	198	70	122	155	0	64	0	255	309	228	1	301	200	267	898	52	1	136	170	109	134	2	1	647	711	0	240	103	621
9894	TELO2	3328	74	0	0	0	0	51	0	0	4	13	0	0	1	29	94	0	7	44	20	86	0	243	0	85	112	0	1	0	90	101	160	24	0	0	299	395	0	18	141	414
79652	TMEM204	1910	0	27	259	0	21	71	148	0	2	0	0	0	0	0	0	0	0	0	0	140	1	0	34	0	32	0	15	1	147	148	46	6	0	0	5	0	0	104	77	0
105371046	LOC105371046	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57585	CRAMP1	7673	0	47	523	1	0	69	112	0	1	1	0	76	0	0	0	0	636	14	52	1	1	0	0	0	4	1	90	0	16	0	0	24	0	0	192	230	0	0	60	1
90861	JPT2	3683	207	228	615	433	380	23	218	0	54	1	38	7	0	101	98	0	532	1306	20	435	301	335	274	158	24	25	137	1	302	134	206	491	1	335	649	460	2	145	537	296
23162	MAPK8IP3	5676	8	89	85	39	122	12	0	0	3	0	1	0	0	11	0	0	0	32	161	114	1	0	20	0	4	0	16	0	0	0	0	0	1	0	0	0	102	31	0	104
100423012	MIR3177	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197342	EME2	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10101	NUBP2	1581	151	157	332	270	127	34	563	1457	40	172	49	316	109	164	149	3	663	410	3	660	411	824	232	245	264	15	595	0	389	171	147	635	0	352	678	1164	1	228	435	601
81889	FAHD1	2744	78	152	436	509	55	103	1	0	55	243	78	120	0	252	251	0	167	343	0	60	260	539	419	229	297	5	308	0	207	65	88	436	2	1	200	375	249	171	107	109
4716	NDUFB10	697	433	288	700	836	546	98	1222	2	45	142	60	550	3	118	304	439	1153	669	124	1017	640	1126	499	658	1554	340	498	112	538	626	803	861	0	2471	1980	1474	812	634	809	1516
735301	SNHG9	233	8	3	9	18	3	8	7	0	0	1	0	0	9	2	6	9	8	5	5	17	4	40	14	10	15	4	10	0	8	0	6	12	0	31	17	15	41	3	25	1
677844	SNORA78	127	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
146310	RNF151	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10607	TBL3	2594	137	0	60	191	63	105	278	0	0	2	0	0	1	40	46	87	620	658	17	54	293	2	416	97	19	262	107	0	90	0	133	171	0	0	134	236	22	189	234	391
2671	GFER	2409	0	3	2	4	0	13	32	145	1	0	2	1	0	0	5	0	0	49	2	4	64	5	1	17	7	6	19	0	14	0	10	12	0	0	0	0	0	16	19	105
9143	SYNGR3	2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283869	NPW	1016	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	89	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
9351	SLC9A3R2	2363	3	47	1	0	45	10	156	0	1	1	3	102	0	0	58	0	181	153	29	91	150	658	99	41	6	230	292	0	196	126	308	187	0	80	648	219	105	214	52	191
7249	TSC2	5806	40	9	19	152	0	71	3	74	1	1	0	216	0	39	18	4	0	30	154	284	137	288	9	3	15	47	328	0	0	209	0	104	0	0	162	350	74	245	1	728
105371049	LOC105371049	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616258	MIR4516	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25837	RAB26	1826	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
84231	TRAF7	3667	29	44	51	12	146	139	52	0	12	2	13	61	49	27	30	38	132	167	24	155	24	605	58	46	114	388	131	638	7	72	110	158	1	0	302	60	396	15	68	323
64223	MLST8	2057	55	53	0	546	67	46	0	0	1	22	27	333	0	133	60	172	625	3	0	672	193	0	255	102	37	0	208	0	120	147	107	385	0	1	394	364	237	135	357	79
1877	E4F1	2651	10	153	54	0	9	60	0	0	0	1	0	0	0	51	1	384	0	164	2	219	0	0	16	1	64	31	91	0	46	0	45	5	0	0	257	0	109	27	0	309
1775	DNASE1L2	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106660606	LOC106660606	483	0	0	0	0	8	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	4	0	0	0
100500812	MIR3677	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100126328	MIR940	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616241	MIR4717	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650655	ABCA17P	4188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
899	CCNF	4290	0	2	0	0	0	0	35	2	0	0	0	0	0	13	17	72	0	204	146	1	1	1	0	287	15	71	0	0	2	0	34	709	0	61	30	296	0	204	938	280
102465459	MIR6767	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80178	TEDC2	1628	42	0	0	0	0	0	0	0	15	97	1	0	1	0	0	0	0	198	3	173	147	0	1	1	0	0	0	0	76	0	0	36	0	1	0	142	0	4	123	0
102465460	MIR6768	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4917	NTN3	1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57465	TBC1D24	6595	0	5	308	0	0	210	52	0	1	66	18	75	0	0	54	0	0	0	1	0	35	0	1	0	10	0	25	0	34	0	14	0	0	0	0	0	0	107	10	111
527	ATP6V0C	1231	57	88	107	104	59	247	71	47	19	58	5	30	1	37	21	84	160	83	50	59	75	3081	67	61	125	184	83	0	50	135	84	149	0	95	159	131	163	49	101	381
51005	AMDHD2	2300	116	1	287	0	0	47	436	0	0	339	0	0	0	62	0	0	0	209	28	2	76	20	109	75	112	0	81	0	94	122	25	123	0	235	1	64	0	76	6	27
5170	PDPK1	7243	72	78	10	101	0	58	18	0	17	156	39	1	105	1	32	0	0	88	128	248	69	0	0	41	20	9	63	1	30	0	77	86	0	0	66	115	161	25	1	114
652276	LOC652276	2714	9	0	0	0	0	15	0	0	0	0	1	0	0	2	25	0	0	14	18	0	22	0	10	35	53	0	29	0	23	0	67	16	0	0	129	35	0	41	28	128
645644	FLJ42627	7148	0	5	1	0	0	3	0	0	0	4	0	0	0	0	2	8	0	0	9	0	2	0	24	0	0	0	8	0	0	0	2	20	0	0	2	7	0	7	10	0
54442	KCTD5	2463	174	1	299	0	152	74	6	0	13	139	32	75	2	46	5	0	317	254	7	0	115	0	182	0	50	21	191	1	103	0	0	31	0	1	82	51	0	140	26	0
23524	SRRM2	9353	372	177	41	232	27	142	422	3	17	35	37	95	97	69	106	4	326	180	145	46	96	14	111	125	343	261	360	0	170	2	284	135	2	0	307	98	187	80	85	417
360226	PRSS41	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10942	PRSS21	1168	130	83	253	0	0	0	130	0	11	0	0	0	0	6	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124220	ZG16B	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114984	FLYWCH2	1027	209	55	226	344	117	51	151	439	24	89	34	188	0	50	144	0	546	476	3	457	190	1	465	118	234	145	220	1	152	129	159	142	0	1	0	286	468	164	155	116
84256	FLYWCH1	5060	131	77	2	2	0	51	222	0	3	228	0	81	65	0	15	0	240	146	114	265	116	0	0	51	120	0	247	0	78	0	1	74	0	0	661	429	0	117	59	0
